2024-07-29 17:57:18.031/Accelerometer/-1.7922242/3.6921253/10.310673/Magnetometer/28.368752/-20.5125/-42.0/Gyroscope/0.058490302/-0.15859577/0.6751583/Pressure/989.78754/orientation/259.7442/-22.96443/-5.090251/gravity/-0.7880936/3.8277528/8.99431/
2024-07-29 17:57:18.051/Accelerometer/0.1052842/4.165904/9.250652/Magnetometer/27.900002/-20.25/-41.8125/Gyroscope/0.16050471/-0.73341954/0.54748756/Pressure/989.78754/orientation/258.73468/-23.153486/-4.226237/gravity/-0.6644898/3.855932/8.992254/
2024-07-29 17:57:18.072/Accelerometer/1.0360922/4.625326/9.190832/Magnetometer/27.243752/-20.00625/-41.756252/Gyroscope/0.059712034/-1.1506401/0.18585561/Pressure/989.75433/orientation/258.31116/-23.357056/-2.9146326/gravity/-0.45778528/3.8879435/8.991368/
2024-07-29 17:57:18.091/Accelerometer/0.9906286/4.706682/9.676575/Magnetometer/26.550001/-19.893751/-41.568752/Gyroscope/0.034666575/-0.82810354/-0.14156792/Pressure/989.75433/orientation/258.32104/-23.463554/-1.5010432/gravity/-0.23564552/3.9046712/8.992686/
2024-07-29 17:57:18.111/Accelerometer/-0.20578274/3.790231/9.466006/Magnetometer/25.518751/-19.800001/-41.568752/Gyroscope/0.1244637/-0.10789399/-0.20509785/Pressure/989.6779/orientation/258.57343/-23.551817/-0.8672927/gravity/-0.13607343/3.9185243/8.988717/
2024-07-29 17:57:18.131/Accelerometer/-0.46660042/3.4193435/8.30788/Magnetometer/25.10625/-19.462502/-41.325/Gyroscope/0.004123337/0.16027565/-0.1122464/Pressure/989.6779/orientation/258.7469/-23.631536/-0.9782279/gravity/-0.15338385/3.931029/8.982978/
2024-07-29 17:57:18.151/Accelerometer/-0.6029913/3.7160535/8.271988/Magnetometer/25.1625/-19.63125/-41.475002/Gyroscope/-0.1913534/0.15599959/-0.07803798/Pressure/989.6154/orientation/258.8481/-23.549217/-1.227564/gravity/-0.19259462/3.918116/8.987862/
2024-07-29 17:57:18.172/Accelerometer/0.0047856453/4.0295134/9.152547/Magnetometer/25.218752/-19.706251/-41.287502/Gyroscope/-0.2677115/0.036880963/0.020311253/Pressure/989.6154/orientation/258.916/-23.31523/-1.4433782/gravity/-0.23002473/3.869929/9.007837/
2024-07-29 17:57:18.192/Accelerometer/-0.715454/3.888337/10.150353/Magnetometer/25.143751/-19.63125/-40.5/Gyroscope/-0.1547015/-0.12133302/0.061239194/Pressure/989.55975/orientation/258.8791/-22.974268/-1.4541535/gravity/-0.22912389/3.827709/9.025882/
2024-07-29 17:57:18.213/Accelerometer/-0.3804588/3.1393833/10.6408825/Magnetometer/25.031252/-19.78125/-40.612503/Gyroscope/0.21181737/-0.23922992/0.17302746/Pressure/989.55975/orientation/258.68698/-22.862062/-1.2468076/gravity/-0.18436205/3.8143868/9.032544/
2024-07-29 17:57:18.231/Accelerometer/0.1794617/2.7732813/9.896714/Magnetometer/24.656252/-19.78125/-40.8375/Gyroscope/0.66324645/-0.2410625/0.08933897/Pressure/989.5202/orientation/258.36664/-23.157297/-0.91683006/gravity/-0.14427355/3.8565316/9.015362/
2024-07-29 17:57:18.253/Accelerometer/0.27517462/3.7184465/9.296116/Magnetometer/24.50625/-19.931252/-41.175003/Gyroscope/1.0780237/-0.28137958/-0.041996952/Pressure/989.5202/orientation/258.17108/-23.930023/-0.5876816/gravity/-0.07942204/4.019444/8.944727/
2024-07-29 17:57:18.271/Accelerometer/0.27517462/4.438686/8.504091/Magnetometer/24.243752/-20.175001/-41.41875/Gyroscope/1.1708751/-0.32169667/-0.091477/Pressure/989.50116/orientation/258.40747/-25.12946/-0.27302644/gravity/-0.02976106/4.216004/8.854084/
2024-07-29 17:57:18.292/Accelerometer/0.02632105/4.87418/6.1710896/Magnetometer/23.98125/-20.4375/-41.53125/Gyroscope/0.59177524/-0.38095054/-0.13240494/Pressure/989.50116/orientation/258.7042/-26.369633/0.05970003/gravity/0.023259135/4.3908997/8.768685/
